PLATE MJD FIBER THING_ID RUN RERUN CAMCOL FIELD ID PLUG_RA PLUG_DEC SPECTROFLUX_1 SPECTROFLUX_2 SPECTROFLUX_3
7574 56945 668 286708884 8102 301 5 56 508 332.39797999999996 19.931472 5.7209696769714355 5.844509601593018 6.245368480682373
7574 56945 797 285722549 8108 301 5 72 726 332.86726 19.902255 1.6930351257324219 2.087228298187256 2.0533182621002197
7574 56945 828 291807730 4880 301 1 37 819 332.95189000000005 20.52717 0.8351688385009766 0.7233847379684448 0.5448880195617676
7574 56945 936 279238135 8108 301 3 73 583 333.32039 18.996262 4.427255153656006 4.444238662719727 4.090019702911377
7574 56945 975 278037889 8102 301 2 62 567 333.62105999999994 19.02033 5.039282321929932 5.77693510055542 5.9458537101745605
7575 56947 29 290102725 4880 301 1 31 805 331.98161000000005 20.483185 5.94256067276001 4.704231262207031 4.443872451782227
7575 56947 92 287664116 7708 301 1 28 696 331.7246 20.095671 4.138380527496338 3.936030626296997 3.7374496459960938
7575 56947 122 287329902 7708 301 1 27 622 331.46786 20.0767 4.626070976257324 4.0421833992004395 3.7971911430358887
7575 56947 132 288929039 4880 301 1 27 1090 331.46073 20.169579 2.0419468879699707 2.770644426345825 2.9296422004699707
7575 56947 166 288369108 4880 301 1 25 799 331.14126 20.157694 4.41256856918335 4.711972236633301 4.296889305114746
7575 56947 172 287046360 7708 301 1 26 616 331.34175000000005 19.973929 5.351690769195557 4.784290313720703 5.145371913909912
7575 56947 222 291931304 4879 301 2 195 879 331.05005000000006 20.595749 2.333091974258423 2.9428703784942627 3.482494831085205
7575 56947 240 293245310 7708 301 3 24 439 330.90032999999994 20.78577 5.534725189208984 5.232339382171631 4.91012716293335
7575 56947 262 289590820 7708 301 2 23 561 330.83359999999993 20.297614 2.47998046875 3.3899173736572266 3.5737125873565674
7575 56947 277 293245108 7708 301 3 24 586 330.79795 20.711028 5.380267143249512 5.3231401443481445 6.648684501647949
7575 56947 379 287048844 4879 301 1 190 983 330.39787 20.097517 1.4117120504379272 1.7244940996170044 1.444399118423462
