PLATE MJD FIBER THING_ID RUN RERUN CAMCOL FIELD ID PLUG_RA PLUG_DEC SPECTROFLUX_1 SPECTROFLUX_2 SPECTROFLUX_3
7834 56979 645 96957100 4263 301 4 333 418 32.521398999999974 0.043507508 2.6028120517730713 3.4262566566467285 3.8836495876312256
7834 56979 652 96957442 4263 301 4 333 235 32.62790100000001 0.14909574 1.802843689918518 2.0022363662719727 2.0587198734283447
7834 56979 669 106334651 4263 301 5 333 390 32.62366500000002 0.60609625 6.578249931335449 8.746170997619629 8.927675247192383
7834 56979 676 110846188 2700 301 5 84 695 32.75518299999999 0.64088488 1.4617812633514404 1.921188473701477 1.7851295471191406
7834 56979 692 94170958 4874 301 3 640 403 32.76135899999997 -0.15288147 0.028361042961478233 2.2874655723571777 10.10194206237793
7834 56979 693 96958446 4263 301 4 334 246 32.685468000000014 0.073305018 2.505659580230713 3.0570313930511475 3.754737138748169
7834 56979 694 94170455 4874 301 3 640 284 32.864968999999974 -0.059860775 3.2807302474975586 3.4652462005615234 3.9349822998046875
7834 56979 711 106336946 4263 301 5 335 648 32.87707999999998 0.52783229 2.0813560485839844 2.783053398132324 2.934906244277954
7834 56979 718 106337071 4263 301 5 335 291 32.866558999999995 0.49797196 3.934830665588379 4.537172317504883 4.457090377807617
7834 56979 720 103552253 4874 301 4 640 866 32.85745400000002 0.37920771 1.3385423421859741 2.3265469074249268 2.3221564292907715
7834 56979 743 119084983 7717 301 1 549 436 32.947847000000024 1.0360691 4.245031833648682 6.356243133544922 6.571880340576172
7834 56979 744 110844800 2700 301 5 85 304 32.92558700000001 0.78514868 2.7115590572357178 2.7262065410614014 2.616941452026367
7834 56979 760 103552009 4874 301 4 641 318 33.035312999999974 0.34855819 1.4419609308242798 2.858156681060791 3.416842460632324
7834 56979 786 110843604 2700 301 5 86 803 33.07706300000001 0.74877239 1.4353761672973633 2.6121065616607666 3.2620773315429688
7834 56979 793 106339622 4263 301 5 337 662 33.14057100000002 0.60532635 0.8812351226806641 2.566723108291626 3.0789754390716553
7834 56979 798 106339436 4263 301 5 337 455 33.214901 0.52304088 2.922945976257324 3.301893949508667 3.334824562072754
7834 56979 824 123192753 8062 301 1 118 640 33.29252100000002 1.1692074 1.2981964349746704 5.021246910095215 6.929872989654541
7834 56979 828 110842372 2700 301 5 87 717 33.22406000000001 0.74733992 2.0530736446380615 3.0518925189971924 3.1973190307617188
7834 56979 842 103548418 4874 301 4 643 914 33.31343700000002 0.21684075 3.566570520401001 6.48201322555542 7.012442111968994
7834 56979 854 96966076 4263 301 4 339 308 33.421456999999975 0.15612842 2.0971155166625977 3.759556770324707 3.9504690170288086
7834 56979 870 110840383 2700 301 5 89 561 33.45360699999998 0.63714971 1.9670811891555786 3.01582407951355 3.2487070560455322
7834 56979 872 106342481 4263 301 5 339 389 33.48619500000001 0.53846734 1.366570234298706 2.0967483520507812 2.2971346378326416
7834 56979 877 103547754 4874 301 4 644 695 33.41837399999997 0.41752424 2.818603992462158 4.854748725891113 6.04668664932251
7834 56979 883 103547934 4874 301 4 644 397 33.43145500000003 0.21620452 10.93645191192627 13.444387435913086 13.27307415008545
7834 56979 907 118088455 7717 301 1 554 46 33.61632900000001 1.0362686 1.9330902099609375 3.0265209674835205 3.1870176792144775
7834 56979 917 106344030 4263 301 5 340 210 33.590372 0.42945872 0.8481730818748474 1.3625562191009521 1.339047908782959
7834 56979 941 118088050 7717 301 1 554 621 33.67246699999998 0.94321111 0.7327302694320679 3.5728869438171387 3.717949151992798
7834 56979 945 112911444 4874 301 5 646 579 33.71451400000001 0.70888411 1.3268729448318481 1.85990571975708 2.1324660778045654
7834 56979 951 112910626 4874 301 5 647 384 33.828239999999994 0.64599484 2.3515982627868652 3.24381422996521 3.3391194343566895
7834 56979 956 106344921 4263 301 5 341 534 33.74419899999998 0.47556363 1.8656196594238281 2.3889124393463135 2.5040996074676514
7835 56986 23 58539345 7780 301 3 139 280 35.573218 -2.3874745 4.513493061065674 7.42681360244751 7.84380578994751
7835 56986 38 61496125 7780 301 4 136 586 35.101673000000005 -2.1379947 1.5629825592041016 2.0288686752319336 1.9475600719451904
7835 56986 53 55604041 7780 301 2 137 299 35.28706699999998 -2.9891534 2.7933566570281982 3.8707010746002197 3.3489623069763184
7835 56986 134 53671139 7865 301 6 146 275 34.670007999999996 -3.1810919 7.26780891418457 7.74983549118042 7.687068939208984
7835 56986 150 56940169 7778 301 2 547 177 34.56764800000002 -2.623424 4.894755840301514 4.4242072105407715 3.933842420578003
7835 56986 182 58377073 7780 301 3 131 220 34.29324500000001 -2.540088 4.8901286125183105 5.611305236816406 4.894710063934326
7835 56986 356 59768166 7778 301 3 542 226 33.78940499999999 -2.2290579 5.408371448516846 4.406142234802246 4.232426643371582
7835 56986 437 60433415 5657 301 1 34 154 33.46947 -2.1915229 2.258565664291382 2.3831787109375 1.9895895719528198
7835 56986 583 74970633 4874 301 1 644 388 33.36624599999999 -0.94177989 1.9554470777511597 3.2411139011383057 3.394243001937866
7835 56986 617 61626252 5657 301 1 35 365 33.61170900000002 -2.0967481 3.394153594970703 3.517307996749878 4.718568801879883
7835 56986 629 68408791 4263 301 1 340 355 33.62824499999999 -1.0964136 1.8686769008636475 2.620311737060547 2.325249195098877
7835 56986 676 64372966 7780 301 5 127 207 33.739464999999996 -1.5654636 3.1135482788085938 3.7240843772888184 3.7176060676574707
7835 56986 813 61401807 7780 301 4 131 442 34.299267999999984 -2.0088333 1.3730260133743286 2.092479944229126 3.2580435276031494
7835 56986 874 67308007 7780 301 6 133 562 34.659268999999995 -1.2953129 1.7343640327453613 2.3486921787261963 2.894420623779297
7835 56986 876 65988467 7778 301 5 548 402 34.632394999999974 -1.3480785 2.848055839538574 4.31410551071167 5.233423233032227
7835 56986 880 64488069 7780 301 5 133 507 34.61222900000001 -1.5475768 2.0410044193267822 2.896676778793335 3.5331194400787354
7835 56986 886 64488026 7780 301 5 133 461 34.59902999999997 -1.7437437 2.497425079345703 3.620828866958618 3.54024338722229
7835 56986 941 74959759 4874 301 1 656 367 35.16676799999999 -1.0365928 1.6282093524932861 2.4496798515319824 2.7425754070281982
7835 56986 951 68421927 4263 301 1 350 714 35.16137600000002 -1.0652766 1.0792635679244995 3.070451498031616 4.044954776763916
7835 56986 958 68422279 4263 301 1 350 308 35.11750999999998 -1.1706622 1.0978642702102661 0.8568360209465027 1.1769424676895142
7836 57278 25 127366227 8062 301 2 102 783 30.884032999999988 1.7670867 1.412457823753357 4.578012943267822 5.417769908905029
7836 57278 49 115719333 4263 301 6 321 288 30.73014599999999 0.96774784 2.6683707237243652 2.7040159702301025 2.4702982902526855
7836 57278 52 123598578 8062 301 1 101 481 30.73828400000002 1.2191958 2.322768449783325 2.3422319889068604 1.8525993824005127
7836 57278 106 127431751 8062 301 2 99 244 30.340078000000005 1.7103192 4.400237083435059 4.995372772216797 7.062553405761719
7836 57278 117 127431839 8062 301 2 99 440 30.341747999999995 1.7897181 2.520972728729248 4.091268539428711 3.9256479740142822
7836 57278 128 115714741 4263 301 6 317 602 30.16873099999998 0.86781461 2.1848247051239014 4.013978481292725 5.471800327301025
7836 57278 178 119491365 7717 301 1 529 663 29.921862999999973 1.1319894 3.7863237857818604 5.3020172119140625 6.3219404220581055
7836 57278 184 123720060 8062 301 1 96 246 29.903366000000005 1.2546927 6.467792510986328 9.625117301940918 12.395895957946777
7836 57278 244 110868723 2700 301 5 63 238 29.510471999999993 0.64583991 3.1049001216888428 3.8003804683685303 3.8642115592956543
7836 57278 294 115709347 4263 301 6 312 57 29.48323399999998 0.91868527 4.745757579803467 6.426033973693848 7.308402061462402
7836 57278 322 106303424 4263 301 5 311 341 29.20506499999999 0.48494076 1.874111294746399 2.225888252258301 2.508798837661743
7836 57278 350 125893435 7717 301 2 526 315 29.406965000000014 1.5930595 8.626080513000488 10.91404914855957 12.157110214233398
7836 57278 374 115707726 4263 301 6 310 638 29.13313499999998 0.87395634 2.7775661945343018 3.46480131149292 3.6756834983825684
7836 57278 394 124244020 8062 301 1 90 663 29.058830999999998 1.4377438 2.5528483390808105 2.412658214569092 2.5197575092315674
7836 57278 450 115704039 4263 301 6 307 375 28.607444999999984 0.88517623 1.7311701774597168 2.3984322547912598 2.769947052001953
7836 57278 466 119611541 7717 301 1 520 540 28.51537400000001 1.1561021 0.964595377445221 0.8593050241470337 0.8808391690254211
7836 57278 470 119611283 7717 301 1 520 332 28.518594000000007 1.1826368 4.817946434020996 3.975421190261841 3.725710868835449
7836 57278 489 119623090 7717 301 1 519 211 28.345332999999982 1.1039789 2.7633557319641113 3.6861674785614014 3.506202220916748
7836 57278 506 131347987 8062 301 3 85 289 28.29466000000002 2.2018258 1.8122752904891968 2.337048292160034 2.438643217086792
7836 57278 541 136504326 7717 301 5 521 261 28.681754000000012 2.8265586 4.084722518920898 4.3677191734313965 4.233036994934082
7836 57278 586 138183215 8062 301 5 89 273 28.888139000000024 2.9355148 2.749027967453003 3.122117042541504 2.8849937915802
7836 57278 635 134652961 8062 301 4 89 479 28.909651999999994 2.6553044 1.3712586164474487 3.140315294265747 2.920639753341675
7836 57278 638 134620226 8062 301 4 90 258 29.08546799999999 2.544444 2.0485756397247314 2.6838536262512207 2.3674545288085938
7836 57278 647 132898465 7717 301 4 524 726 29.225390000000004 2.4752414 1.6103492975234985 1.6130530834197998 1.7126260995864868
7836 57278 648 131155467 8062 301 3 90 631 29.106270999999992 2.1749541 2.8358206748962402 3.8388588428497314 4.019492149353027
7836 57278 667 136404829 7717 301 5 524 662 29.194433000000004 2.8524436 1.3750052452087402 1.650819182395935 1.4721653461456299
7836 57278 739 129384063 7717 301 3 527 571 29.60223400000001 1.9081152 1.8005993366241455 2.8999648094177246 2.637211561203003
7836 57278 741 138084035 8062 301 5 93 367 29.605342000000007 2.9289887 2.890822172164917 2.2600605487823486 2.0832784175872803
7836 57278 832 134460561 8062 301 4 96 281 30.00428599999998 2.6361074 2.4755516052246094 2.844666004180908 2.3706142902374268
7836 57278 836 134436095 8062 301 4 97 557 30.135109 2.5168748 1.9090648889541626 2.0255231857299805 2.1023929119110107
7836 57278 867 137932343 8062 301 5 98 229 30.22501699999998 2.9109078 2.256413698196411 2.6295228004455566 2.863589286804199
7836 57278 874 136229019 7717 301 5 531 212 30.19215600000001 2.6971933 3.542541980743408 4.009354114532471 3.873871326446533
7836 57278 892 130941311 8062 301 3 98 288 30.273605999999972 2.0987058 2.178454637527466 2.671792984008789 2.639641284942627
7836 57278 942 137907379 8062 301 5 99 498 30.492248000000018 2.9049728 6.1888556480407715 5.86545467376709 6.093324661254883
7836 57278 988 132581751 7717 301 4 536 284 31.016764000000023 2.3510322 4.346929550170898 4.707019329071045 5.090980052947998
7836 57278 999 130829774 8062 301 3 102 331 30.894702999999993 2.0757506 4.285460948944092 4.711635112762451 4.840909481048584
7837 56987 1 85047537 4874 301 2 636 284 32.18314700000002 -0.59094696 4.241417407989502 3.878718376159668 3.318906545639038
7837 56987 24 85049247 4874 301 2 634 443 31.90714700000001 -0.52523009 4.107036113739014 3.916339635848999 3.138874053955078
7837 56987 29 94176965 4874 301 3 634 264 31.932082999999977 -0.13462505 5.216506004333496 5.904284954071045 5.815986633300781
7837 56987 36 87975952 4263 301 3 328 300 31.748512000000005 -0.28292834 2.508708953857422 2.981920003890991 3.4739058017730713
7837 56987 48 68390528 4263 301 1 327 292 31.670254999999997 -1.1530518 3.220999240875244 3.1042428016662598 2.532792568206787
7837 56987 64 77964046 4263 301 2 326 329 31.543566 -0.6771703 6.02843713760376 4.868476390838623 4.573923110961914
7837 56987 80 94178709 4874 301 3 632 248 31.559472000000028 -0.12177389 3.2320566177368164 3.9570536613464355 3.890298366546631
7837 56987 81 67016570 5657 301 6 40 174 31.536193000000026 -1.3518969 3.311687707901001 2.722947120666504 2.316091775894165
7837 56987 103 87971772 4263 301 3 326 449 31.491783999999996 -0.34391793 2.2334766387939453 2.313730239868164 1.9462090730667114
7837 56987 160 94180521 4874 301 3 630 354 31.28834599999999 -0.12196235 1.900696039199829 2.4012856483459473 2.8659534454345703
7837 56987 171 68386117 4263 301 1 324 353 31.21974899999998 -1.1395557 2.7377872467041016 3.3355917930603027 3.4886393547058105
7837 56987 247 66752415 8039 301 5 14 555 30.78753599999999 -1.3397375 2.1515612602233887 2.131305694580078 1.700742483139038
7837 56987 275 87966209 4263 301 3 321 519 30.72009300000002 -0.2762364 1.1529252529144287 2.482548713684082 2.72125244140625
7837 56987 304 77954257 4263 301 2 320 117 30.57993399999998 -0.68435943 11.35306167602539 9.944843292236328 10.248991012573242
7837 56987 360 94185853 4874 301 3 624 187 30.34218900000002 -0.20474423 1.9979759454727173 2.5202503204345703 2.5576837062835693
7837 56987 366 68377530 4263 301 1 318 313 30.342336999999986 -1.2264154 4.056813716888428 5.39679479598999 6.488280296325684
7837 56987 370 77951951 4263 301 2 318 309 30.26070199999998 -0.7435872 1.0239711999893188 1.237795352935791 1.3573015928268433
7837 56987 374 72945070 2700 301 1 68 377 30.371849999999995 -0.85569128 3.1229262351989746 3.28117036819458 2.8036375045776367
7837 56987 428 77947308 4263 301 2 315 667 29.846171000000027 -0.68469884 1.5767464637756348 1.5588021278381348 1.7164061069488525
7837 56987 433 87959111 4263 301 3 316 731 30.050774999999987 -0.35536123 1.5069845914840698 1.6738598346710205 1.0487658977508545
7837 56987 440 87959471 4263 301 3 316 500 29.97490700000003 -0.31457044 1.2270753383636475 1.6320351362228394 1.6687859296798706
7837 56987 453 72949304 2700 301 1 64 713 29.746038999999996 -0.84376242 1.1819255352020264 1.3572968244552612 1.2305970191955566
7837 56987 478 94190725 4874 301 3 620 902 29.88574 -0.15321287 1.4822801351547241 1.7867695093154907 2.3039324283599854
7837 56987 502 101372714 2700 301 4 62 780 29.479444 0.38353387 1.2958133220672607 1.65093195438385 1.6777334213256836
7837 56987 546 115712939 4263 301 6 315 288 29.879269000000022 0.91379226 3.847346305847168 3.508173704147339 3.3228604793548584
7837 56987 565 101369538 2700 301 4 65 1081 29.895040999999992 0.29191079 0.26425865292549133 1.6070762872695923 1.7855446338653564
7837 56987 570 96932786 4263 301 4 315 446 29.90802400000001 0.083505581 3.2684783935546875 3.061262607574463 2.4822001457214355
7837 56987 580 94189492 4874 301 3 621 222 29.939063999999973 -0.12369043 2.625462055206299 1.8561973571777344 1.1269915103912354
7837 56987 598 106311357 4263 301 5 316 174 30.01892600000002 0.43993787 0.8669344186782837 1.171725869178772 1.34710693359375
7837 56987 600 101368413 2700 301 4 66 744 30.067679 0.36799605 2.2121152877807617 1.6302649974822998 1.6313074827194214
7837 56987 627 110864321 2700 301 5 67 366 30.225300000000004 0.75641808 2.140716075897217 2.6231539249420166 2.4216225147247314
7837 56987 636 110863242 2700 301 5 68 260 30.346850000000018 0.81590316 2.717609167098999 2.967977523803711 2.828246831893921
7837 56987 640 106313704 4263 301 5 318 438 30.37668100000002 0.50671746 3.9023022651672363 3.244810104370117 3.3942692279815674
7837 56987 660 94186804 4874 301 3 623 639 30.309069000000022 -0.16728492 2.1289234161376953 1.7881332635879517 1.319344401359558
7837 56987 676 106315607 4263 301 5 319 332 30.42604 0.53846109 7.609269618988037 8.488908767700195 8.125332832336426
7837 56987 682 101366318 2700 301 4 68 777 30.37581399999999 0.3227935 2.5635969638824463 2.7678003311157227 2.7804410457611084
7837 56987 693 94185696 4874 301 3 624 568 30.437982999999974 -0.054470875 0.5883805155754089 1.6339590549468994 1.5624887943267822
7837 56987 700 94186122 4874 301 3 624 503 30.416598000000022 -0.17026777 0.39330023527145386 1.5398502349853516 1.3708183765411377
7837 56987 717 106316649 4263 301 5 320 391 30.656002 0.58755481 4.404585838317871 5.361713886260986 5.31192684173584
7837 56987 725 101363202 2700 301 4 70 612 30.631575999999995 0.37707823 3.5824882984161377 4.156546115875244 4.348504543304443
7837 56987 796 110858144 2700 301 5 72 231 30.913145999999983 0.75904176 2.3685219287872314 2.2746284008026123 2.180495262145996
7837 56987 798 110858489 2700 301 5 72 204 30.86813699999999 0.70617628 3.8213114738464355 3.8683512210845947 4.171774387359619
7837 56987 799 110859759 2700 301 5 71 362 30.823946999999976 0.64476355 0.5300353169441223 0.6244603991508484 0.8163425326347351
7837 56987 803 96943698 4263 301 4 323 280 31.04251099999999 0.17323524 2.8200271129608154 2.8343963623046875 2.722519874572754
7837 56987 822 123525939 8062 301 1 104 503 31.11831699999999 1.2919104 1.5053542852401733 1.6223570108413696 1.0621079206466675
7837 56987 843 103563854 4874 301 4 629 772 31.176412000000028 0.36145644 3.358458995819092 3.816659688949585 3.691366672515869
7837 56987 844 103563863 4874 301 4 629 984 31.230276000000003 0.41167487 3.548321485519409 3.743263006210327 3.6035804748535156
7837 56987 850 96944350 4263 301 4 324 362 31.17195700000002 0.055910863 3.5112738609313965 4.164782524108887 3.9625418186187744
7837 56987 851 96945048 4263 301 4 324 213 31.173354000000018 0.17393274 11.18604850769043 12.71187973022461 12.505892753601074
7837 56987 868 110855245 2700 301 5 75 257 31.29379799999998 0.82219291 8.234817504882812 7.623118877410889 7.3512349128723145
7837 56987 876 106322159 4263 301 5 324 671 31.235457999999994 0.58823 2.485184669494629 2.745293617248535 2.1539509296417236
7837 56987 877 106322014 4263 301 5 324 354 31.21360199999998 0.59897223 2.034846782684326 2.355802059173584 2.3631958961486816
7837 56987 878 106321993 4263 301 5 324 374 31.258721999999977 0.5549264 4.672671794891357 4.564794063568115 3.767423391342163
7837 56987 887 96945882 4263 301 4 325 513 31.31850400000002 0.20379298 1.6341744661331177 1.9035123586654663 1.9992356300354004
7837 56987 911 110854730 2700 301 5 76 354 31.47849100000002 0.73694315 2.8182077407836914 3.3513004779815674 2.920701026916504
7837 56987 932 96947841 4263 301 4 326 777 31.558434999999974 0.17867389 3.581785202026367 4.263185501098633 4.409399032592773
7837 56987 950 115724828 4263 301 6 327 184 31.61025699999999 0.92743199 4.5474700927734375 3.99387264251709 4.332202911376953
7837 56987 979 94177844 4874 301 3 633 229 31.826024000000018 -0.083457209 2.2464163303375244 2.2035744190216064 1.8354980945587158
7837 56987 980 94177521 4874 301 3 633 449 31.718180000000018 -0.10492512 0.9055399298667908 2.973519802093506 2.060309648513794
7837 56987 983 96951518 4263 301 4 329 390 31.897280000000023 0.20812774 1.0778523683547974 1.6660792827606201 1.6983423233032227
7838 56958 16 58157364 7780 301 3 121 263 32.897824000000014 -2.4655951 3.614748001098633 3.729762315750122 3.3727493286132812
7838 56958 72 59592614 7778 301 3 534 205 32.50901399999998 -2.2408216 2.3944926261901855 3.331636428833008 3.5076308250427246
7838 56958 117 60396022 8039 301 1 17 216 32.31383199999999 -2.1918795 7.557397842407227 7.751884937286377 8.359697341918945
7838 56958 147 58891138 8039 301 1 15 513 32.14309100000003 -2.4695341 0.9117197394371033 0.8977802991867065 0.9213193655014038
7838 56958 198 60431434 5657 301 5 34 435 31.95537300000001 -2.2153942 1.7016466856002808 1.6481367349624634 1.5478640794754028
7838 56958 206 51762700 5657 301 6 25 226 31.517188999999973 -3.4637919 5.916034698486328 5.916259765625 5.636947154998779
7838 56958 215 52996202 7865 301 6 128 373 31.978388999999993 -3.2166294 2.799025297164917 2.1289024353027344 2.2981693744659424
7838 56958 230 59443075 7778 301 3 528 199 31.74303900000001 -2.4401126 5.883900165557861 5.255288600921631 4.851198673248291
7838 56958 233 59469043 5657 301 5 33 273 31.85082 -2.2900875 4.366074562072754 4.338410377502441 4.185225486755371
7838 56958 268 58009251 7780 301 3 114 186 31.732500000000016 -2.4548161 3.740710735321045 4.305915832519531 4.306406497955322
7838 56958 306 58429119 5657 301 6 32 319 31.53931 -2.5425995 1.9357372522354126 1.537170171737671 0.5889328718185425
7838 56958 320 60434598 5657 301 6 34 368 31.495217000000025 -2.1151838 2.4562535285949707 2.034353017807007 1.6672011613845825
7838 56958 360 60985460 8039 301 3 12 363 31.239246999999978 -2.1312752 2.4464144706726074 2.83898663520813 2.882366180419922
7838 56958 368 53720901 7778 301 1 525 289 31.210151999999994 -3.1427888 6.052140712738037 5.085224151611328 5.312783241271973
7838 56958 388 57911542 7780 301 3 109 232 31.076809000000026 -2.6003387 4.4385457038879395 4.729335784912109 4.6992340087890625
7838 56958 394 60150947 8039 301 3 11 194 31.142201999999997 -2.2612919 8.55981159210205 9.914314270019531 11.804072380065918
7838 56958 416 55030462 7780 301 2 109 339 31.007008999999982 -2.9310636 3.522012233734131 5.357201099395752 6.219298839569092
7838 56958 424 57887442 7780 301 3 108 253 30.965418999999997 -2.5184694 4.991495609283447 4.7532958984375 5.436633586883545
7838 56958 428 57867381 7780 301 3 107 313 30.81880000000001 -2.6482875 2.770399570465088 2.712211847305298 2.864401340484619
7838 56958 466 57850700 7780 301 3 106 251 30.54310399999997 -2.626557 3.4320812225341797 2.554185628890991 2.2461135387420654
7838 56958 510 63879427 7780 301 5 105 394 30.383400999999992 -1.8279919 2.2129104137420654 2.5990850925445557 2.264507293701172
7838 56958 514 62280250 7778 301 4 518 279 30.230698000000018 -1.9747783 9.473761558532715 9.154979705810547 8.575337409973145
7838 56958 630 68385674 4263 301 1 324 800 31.247096 -1.1763994 3.956122875213623 3.4063565731048584 3.4459280967712402
7838 56958 632 68386221 4263 301 1 324 338 31.206804999999974 -1.0796006 1.413177490234375 1.560503602027893 1.494776964187622
7838 56958 644 63997592 7780 301 5 110 308 31.12841400000002 -1.7752729 2.419736385345459 3.2497901916503906 3.615718126296997
7838 56958 660 60985570 8039 301 3 12 699 31.201771000000008 -2.1030264 2.1066229343414307 2.387979507446289 2.482236862182617
7838 56958 701 77964046 4263 301 2 326 329 31.543566 -0.67717032 6.121277332305908 6.831364631652832 7.780141353607178
7838 56958 706 77964771 4263 301 2 327 179 31.59355099999999 -0.722413 3.211000442504883 3.1717875003814697 3.3943750858306885
7838 56958 725 64857284 5657 301 6 38 91 31.503985 -1.5894627 6.139091968536377 7.044615268707275 7.231547832489014
7838 56958 728 64085352 8039 301 3 16 587 31.56480099999999 -1.7275298 1.6429047584533691 1.6926337480545044 1.8210011720657349
7838 56958 796 66293315 8039 301 3 19 564 31.81391100000002 -1.3351039 2.1269047260284424 3.2448368072509766 3.109983444213867
7838 56958 852 63363585 8039 301 2 18 236 32.029079000000024 -1.8290115 4.89138126373291 6.30048942565918 6.595552444458008
7838 56958 942 74973894 4874 301 1 639 326 32.631403999999975 -0.9508557 4.4970173835754395 6.071664333343506 5.833751201629639
7838 56958 960 68399572 4263 301 1 333 177 32.59942699999999 -1.0821389 16.108489990234375 17.373546600341797 19.14130401611328
7838 56958 979 62868923 8039 301 1 20 309 32.61266699999999 -1.9122774 4.154806613922119 4.858512878417969 4.778514862060547
7839 56900 4 124354437 8062 301 1 87 382 28.582018000000005 1.4457387 1.319410800933838 1.616634488105774 1.410090684890747
7839 56900 14 127754260 8062 301 2 88 153 28.78291200000001 1.834827 5.98245906829834 7.668508529663086 9.159730911254883
7839 56900 15 129551591 7717 301 3 521 683 28.743002999999987 1.955609 2.0621659755706787 3.2855868339538574 3.147473096847534
7839 56900 16 127797998 8062 301 2 87 160 28.553316999999993 1.8139577 2.1886074542999268 7.014548301696777 8.747445106506348
7839 56900 19 131221741 8062 301 3 88 238 28.818039 2.1009919 3.449650764465332 4.842179775238037 5.085853576660156
7839 56900 41 115701450 4263 301 6 305 595 28.372273000000007 0.8464755 0.9846187233924866 1.685101866722107 1.71354341506958
7839 56900 104 126153231 7717 301 2 517 336 28.060653000000002 1.4654062 2.75067400932312 2.8914012908935547 2.352259635925293
7839 56900 136 119801536 7717 301 1 515 467 27.868835999999988 1.1915122 1.587855339050293 2.568371057510376 2.560959577560425
7839 56900 144 124491002 8062 301 1 82 640 27.828647999999987 1.3189744 2.581671714782715 3.786686658859253 5.2310590744018555
7839 56900 149 126193570 7717 301 2 515 772 27.85401200000001 1.5473058 2.6756632328033447 3.8368723392486572 4.023043155670166
7839 56900 182 124531855 8062 301 1 80 638 27.615644999999972 1.345274 4.997537612915039 7.001514911651611 7.487957000732422
7839 56900 220 124531883 8062 301 1 80 674 27.62736799999999 1.3133747 1.3708925247192383 2.434129238128662 2.901094436645508
7839 56900 266 124562040 8062 301 1 78 308 27.275856999999974 1.390765 3.6860227584838867 3.9391095638275146 4.020111083984375
7839 56900 275 128004316 8062 301 2 78 644 27.318126000000007 1.7660699 1.281163215637207 1.0742095708847046 1.326580286026001
7839 56900 289 115692246 4263 301 6 297 620 27.238647000000014 0.9701262 1.3558557033538818 1.438223123550415 1.6677532196044922
7839 56900 334 115691954 4263 301 6 297 329 27.11632400000002 1.0328123 1.352752685546875 1.3134119510650635 1.3585113286972046
7839 56900 362 106282887 4263 301 5 295 696 26.901791000000003 0.59821139 1.5583668947219849 1.6855101585388184 1.557376503944397
7839 56900 370 115689757 4263 301 6 295 108 26.81723199999999 0.84547157 1.889496088027954 1.9098416566848755 1.7772539854049683
7839 56900 380 122512269 7717 301 1 510 404 26.977415000000008 1.182563 1.350092887878418 1.8682781457901 2.045274257659912
7839 56900 420 122592728 7717 301 1 508 363 26.785855000000026 1.0734596 2.4392950534820557 2.497154712677002 2.6860411167144775
7839 56900 434 126311566 7717 301 2 507 563 26.602300000000014 1.6235341 1.3021641969680786 2.082526206970215 2.7091031074523926
7839 56900 438 128060928 8062 301 2 74 332 26.688594000000023 1.8399778 2.6584625244140625 2.607924461364746 2.650343894958496
7839 56900 474 126324954 7717 301 2 506 672 26.46576399999998 1.5132434 2.238877058029175 2.6401591300964355 2.3939239978790283
7839 56900 480 128082493 8062 301 2 73 683 26.52636100000001 1.8407922 2.7529592514038086 3.3342154026031494 3.557910442352295
7839 56900 586 136804142 7717 301 5 507 280 26.63667099999998 2.9295515 2.9899823665618896 3.238138198852539 3.369516134262085
7839 56900 650 133238228 7717 301 4 509 500 26.91752600000001 2.4915664 1.6766362190246582 2.0402274131774902 1.8080655336380005
7839 56900 660 129777998 7717 301 3 509 233 26.867534999999975 2.0761906 3.6914167404174805 4.609335899353027 5.38835334777832
7839 56900 669 134967814 8062 301 4 76 388 26.932440999999983 2.5973647 2.035566568374634 3.7006304264068604 4.287631988525391
7839 56900 679 136755326 7717 301 5 510 365 27.06316700000002 2.9166903 3.2570929527282715 3.5567831993103027 3.7819879055023193
7839 56900 707 138478585 8062 301 5 77 252 27.16182600000002 2.9585204 3.101184844970703 2.877929210662842 2.7240710258483887
7839 56900 713 134925110 8062 301 4 78 26 27.231816999999978 2.6400938 6.781539440155029 7.463789939880371 7.7051591873168945
7839 56900 714 134925100 8062 301 4 78 14 27.212501999999972 2.612879 4.330349445343018 4.305235862731934 4.387368679046631
7839 56900 733 133179424 7717 301 4 512 604 27.378176999999994 2.4528526 1.427724838256836 1.6375198364257812 1.4364957809448242
7839 56900 735 129735887 7717 301 3 512 212 27.292138000000023 1.9419308 2.084984540939331 1.8885071277618408 1.8638591766357422
7839 56900 740 131444984 8062 301 3 78 217 27.202000999999996 2.1425225 6.654303550720215 6.797503471374512 5.7476677894592285
7839 56900 746 136726676 7717 301 5 512 365 27.404521999999986 2.9061038 3.525766134262085 3.7522239685058594 3.300048351287842
7839 56900 801 133148028 7717 301 4 514 493 27.659134999999992 2.5082328 2.071176052093506 2.000581979751587 1.5323057174682617
7839 56900 820 129725031 7717 301 3 513 324 27.566867000000002 1.975639 3.747549533843994 4.158096790313721 4.990048885345459
7839 56900 822 138418172 8062 301 5 81 742 27.785194999999987 2.9877627 3.606691598892212 3.4777939319610596 3.1508750915527344
7839 56900 830 136661051 7717 301 5 515 264 27.796688000000017 2.8539608 3.7919325828552246 4.224339962005615 4.8930816650390625
7839 56900 867 134848391 8062 301 4 82 174 27.89765799999998 2.5520095 5.219620704650879 4.797232151031494 5.60253381729126
